"","FIPS","UnempRate2019","MedHHInc","Deep_Pov_All","PovertyAllAgesPct","PerCapitaInc","AvgHHSize","PctEmpFIRE","PctEmpConstruction","PctEmpTrans","PctEmpMining","PctEmpTrade","PctEmpInformation","PctEmpAgriculture","PctEmpManufacturing","PctEmpServices","HispanicPct2010","NativeAmericanNonHispanicPct2010","WhiteNonHispanicPct2010","BlackNonHispanicPct2010","AsianNonHispanicPct2010","Ed1LessThanHSPct","Ed2HSDiplomaOnlyPct","Ed3SomeCollegePct","Ed4AssocDegreePct","Ed5CollegePlusPct","Net_International_Migration_Rate_2010_2019"
"1",0,3.7,61937,6.249590402,13.1,32621,2.63,6.557098079,6.465189538,5.227259437,0.544318208,13.92313025,2.071683517,1.284583927,10.18128899,49.1101774,16.35,0.73,63.75,12.21,4.69,12.33625163,27.13040694,20.61256208,8.394897155,31.52588219,2.485
"2",1000,3,49881,7.611623109,16.8,26846,2.55,5.537273415,6.53722141,5.366570553,0.418932272,14.32594279,1.577785611,1.069577427,14.2438417,45.48631777,3.88,0.54,67.04,26.04,1.11,14.24390856,30.91469649,21.62618433,8.287772147,24.92743847,0.809
"3",1001,2.7,59338,6.142609331,13.8,29372,2.59,6.259326811,6.00232134,6.984745482,0.331619964,11.64815122,1.629083071,0.551318189,12.94561433,43.39661748,2.4,0.4,77.25,17.58,0.86,11.31141366,32.60775978,20.32502825,8.066512404,27.68928591,-0.029
"4",1003,2.7,57588,4.482528095,9.8,31203,2.61,7.398879834,8.269525268,4.925090224,0.371603894,16.80035126,1.369686975,0.956317802,9.119823515,45.7222716,4.38,0.63,83.5,9.31,0.74,9.735422379,27.60682772,21.95130248,9.360564396,31.34588303,0.714
"5",1005,3.8,34382,12.74938747,30.9,18461,2.49,3.967889908,6.25,6.915137615,0.114678899,13.4059633,0.240825688,4.403669725,23.88761468,33.71559633,5.05,0.22,46.75,46.69,0.39,26.96857976,35.6903098,18.08727233,7.037913388,12.21592472,0.161
"6",1007,3.1,46064,5.897009967,21.8,20199,2.99,4.580812446,9.013458452,4.88949253,4.086924312,10.86553896,1.308803556,1.901469317,18.70601309,39.37523151,1.77,0.28,75.02,21.92,0.1,16.79340938,47.34474018,18.61850444,5.754119138,11.48922687,0.525
"7",1009,2.7,50412,7.310535721,13.2,22656,2.77,5.837159187,9.463131266,6.863112527,0.796402136,15.35650707,1.250819826,1.485055748,16.41056872,37.95090415,8.07,0.5,88.89,1.26,0.2,19.83748454,34.03992228,21.42983319,12.04986499,12.642895,0.207
"8",1011,3.6,29267,17.66071248,42.5,20346,2.75,2.30964467,4.923857868,5.203045685,0,7.411167513,0.431472081,5.939086294,33.75634518,33.47715736,7.12,0.18,21.92,69.97,0.18,24.77477477,39.65371622,16.96227477,5.306869369,13.30236486,0.699
"9",1013,3.6,37365,7.667326331,24.5,20430,2.94,3.031071655,5.618262524,4.590995561,0.063411541,12.63157895,1.306277743,2.891566265,24.032974,40.34242232,0.91,0.28,54.06,43.19,0.83,15.41618664,43.85800691,16.89228111,7.740495392,16.09302995,0.697
"10",1015,3.5,45400,7.379823363,19.5,24706,2.49,4.352430592,6.036505596,4.611998256,0.15781714,15.06738377,1.526257865,1.0756484,17.63814191,42.36351932,3.28,0.4,73.61,20.39,0.7,15.9474316,32.41675618,25.87224363,7.795539268,17.96802932,0.471
"11",1017,2.9,39917,6.650838493,18.7,22827,2.46,3.631813878,4.511023942,3.584471798,0.148789395,12.78912485,1.88692006,1.386446639,28.7772217,39.26011092,1.57,0.17,58.14,38.6,0.49,18.6004074,38.44848073,21.15515193,8.563911051,13.23204889,0.475
"12",1019,2.9,42132,5.588016156,16.3,23356,2.41,1.835798062,7.261601224,7.383987761,0,11.91228965,1.03008669,3.335033146,26.27231005,34.80877104,1.23,0.47,92.07,4.64,0.19,19.77186312,38.32806726,21.42665881,7.583141434,12.89026937,0
"13",1021,2.7,47547,7.572815534,17.3,24611,2.6,5.662857143,15.44,6.468571429,0.88,15.97142857,0.708571429,1.822857143,13.90285714,34.21714286,7.84,0.31,81.1,9.56,0.29,17.79612661,44.05397241,16.97378579,7.015070654,14.16104454,0.545
"14",1023,4.7,39907,8.862135922,22.1,22182,2.41,2.204502814,7.082551595,4.620075047,3.306754221,15.71294559,1.313320826,8.630393996,17.07317073,35.83489681,0.53,0.13,55.56,43.22,0.09,18.58838491,38.21534549,19.33022467,10.88384909,12.98219585,-0.123
"15",1025,5.8,40741,13.58344114,22.8,21111,2.57,4.13233948,7.676212894,6.473126716,0.549234994,13.84856807,0.876160586,3.975415196,24.02249248,34.57565058,1.05,0.37,53.97,43.67,0.29,18.82039123,43.69887374,17.13692946,7.788974511,12.55483106,-0.07
"16",1027,3,39201,5.874233129,17.6,23147,2.51,3.08552869,4.691447131,4.853843378,0.144352219,12.79321545,1.461566222,3.446409239,32.91230603,32.24467701,2.86,0.39,80.29,14.7,0.17,24.50188476,36.25201939,19.46149704,9.617662897,10.16693592,-0.065
"17",1029,3.2,46495,4.754758169,16,21989,2.58,2.825159915,12.57995736,6.467661692,0.017768301,15.68941009,0.319829424,4.726368159,19.36744847,32.37384506,2.05,0.33,93.21,3.3,0.15,22.63283868,39.58831977,19.42556247,4.681665869,13.67161321,-0.44
"18",1031,2.9,55122,6.409647143,13.8,27577,2.56,3.963176064,5.721518987,8.313003452,0.455696203,13.12313003,1.201380898,3.222094361,11.59493671,42.46260069,6.37,1.21,72.34,16.53,1.26,13.84337764,27.85002291,23.25561412,11.63496792,23.41601742,1.562
"19",1033,3.7,49055,5.715767443,13.8,24918,2.48,4.907291852,7.871278303,5.838830451,0.111428062,15.15867356,1.20342307,1.002852558,19.43305402,40.48850062,2.01,0.48,79.62,15.99,0.41,15.57016409,36.04482634,22.28635023,7.370981935,18.72767742,0.781
"20",1035,4,32613,9.51457879,24.4,17542,2.73,4.727646454,5.62692703,8.119218911,1.490236382,18.83350462,2.80061665,5.652620761,17.31757451,28.10894142,1.22,0.33,51.13,46.28,0.13,19.24728752,48.76808318,13.08770344,8.171338156,10.7255877,0.053
"21",1037,3,42423,4.822043628,18.9,22963,2.55,4.817518248,8.710462287,10.72992701,0.729927007,11.09489051,1.167883212,0.559610706,20.1703163,37.51824818,1.99,0.35,65.9,30.82,0.12,20.35236938,38.61482382,22.84325638,6.609963548,11.57958688,0.645
"22",1039,3.4,40203,7.893729842,19.9,23071,2.44,3.456607826,6.946774951,9.80602725,2.912947178,14.29626149,0.624202967,3.530438284,14.24256662,38.39855024,1.28,0.52,84.08,12.41,0.39,17.13442772,35.43384522,22.39579393,10.08775248,14.94818065,-0.071
"23",1041,2.8,39057,6.449015445,19.5,23353,2.73,4.187455453,6.895937277,5.702066999,0.534568781,14.68282252,2.156094084,4.953670706,17.64076978,35.72701354,1.47,0.4,72.06,23.31,1.36,21.6124031,38.79069767,17.30232558,6.739018088,15.55555556,0.317
"24",1043,2.6,45796,7.305964254,14.5,22980,2.64,3.896615459,10.09605187,5.769172499,0.269672454,16.99239463,0.957488713,2.142229494,17.18025634,39.42065873,4.3,0.49,92.74,1.02,0.42,18.18674404,35.62539327,21.96042788,10.47857093,13.74886387,0.403
"25",1045,3.1,45309,8.565637146,16.2,23837,2.57,3.47850208,5.686546463,10.20249653,0.549237171,18.83495146,0.760055479,1.531206657,11.50624133,38.84049931,5.61,0.67,71.05,19,1.05,14.17530406,32.72422263,26.12186208,9.933497094,17.04511413,1.302
"26",1047,5.5,34035,14.60120831,31.4,18910,2.41,3.434767401,5.155648828,4.777894369,0.300804477,11.85029731,0.61559986,1.580972368,26.14900315,39.86009094,0.71,0.18,28.93,69.18,0.33,19.30451128,35.21804511,20.09774436,10.26315789,15.11654135,0.014
"27",1049,2.8,39491,8.673360393,21.3,21004,2.69,3.81674058,7.525229598,6.372874254,0.052379788,14.31015819,0.883472431,2.887872333,28.43524112,31.9796068,13.63,1.22,81.56,1.45,0.23,25.88770992,33.32776339,18.6231097,9.451499708,12.70991729,0.701
"28",1051,2.6,60367,4.894174719,11.2,27475,2.63,5.829463784,8.11570199,4.702611576,0.295761734,14.28824939,1.32501257,1.159385999,11.493301,41.13749963,2.68,0.34,74.96,19.94,0.65,13.61932603,32.82698757,19.6972686,9.350956796,24.505461,0.479
"29",1053,3.5,38418,12.63996743,23.6,18161,2.57,3.423083238,7.584961418,6.296174684,0.763421441,13.40502381,0.968642259,1.567887046,17.67361681,38.6553932,1.87,3.32,61.35,31.74,0.22,18.45561333,44.46755247,17.31561718,7.101867899,12.65934912,0
"30",1055,3.3,44903,6.089465805,17.5,24065,2.62,3.937026459,6.089645243,4.62860245,0.167583261,14.42396205,1.907144712,0.535794368,18.97703401,44.14284703,3.3,0.36,79.28,15.05,0.63,15.48301965,32.87033822,25.02396,8.889506216,17.73317591,0.252
"31",1057,3.1,39254,9.894775706,23.5,21862,2.34,3.197492163,4.655172414,7.36677116,1.520376176,15.29780564,1.692789969,2.429467085,23.49529781,36.99059561,1.18,0.27,86.03,11.36,0.21,17.58129214,41.54647094,21.21703508,6.716736366,12.93846548,0.133
"32",1059,2.8,39388,7.703427672,19.2,19776,2.79,3.618958674,9.946299323,4.43614289,0.116740602,11.48727527,2.739512803,1.891197759,29.40306639,33.14654837,14.86,0.38,79.64,3.82,0.16,23.23178935,36.83451855,18.73918893,8.322121853,12.87238132,1.484
"33",1061,2.9,37823,8.010849219,21.3,20471,2.5,2.657509704,9.196775157,7.285756942,0.806210809,15.85547925,0.587239972,4.767592316,15.05922166,37.38429382,3.43,0.74,84.7,9.42,0.24,20.92160447,37.22980966,21.20120443,9.554790838,11.0925906,-0.246
"34",1063,5.6,28524,19.79865772,30.1,14209,2.83,6.079854809,5.716878403,2.087114338,0,8.802177858,0.998185118,2.404718693,26.54264973,37.79491833,0.76,0.12,17.27,81.25,0.17,24.10423453,36.84210526,21.46408366,7.491856678,10.09771987,0.011
"35",1065,3.9,34724,10.01501912,25.6,20272,2.6,3.777296872,6.295494787,3.757623451,0.236081054,12.61066299,0,4.800314775,20.04721621,45.52429668,0.89,0.15,39.42,58.79,0.22,16.3538874,42.61741634,19.40224407,7.516631913,14.10982028,-0.07
"36",1067,3.6,46027,5.748360167,17.9,24069,2.52,3.29062318,3.465346535,11.67734421,0.189283634,16.23471171,1.237623762,4.222481072,11.34245778,46.19976704,2.25,0.31,67.8,28.41,0.26,19.82411441,33.54154681,21.02408153,7.635407249,17.97485,0.156
"37",1069,3,47993,7.687317862,16.5,25990,2.63,4.19949877,5.75511955,7.841322165,0.051929286,18.12332076,1.433699849,1.481113545,9.593371114,46.81989569,2.95,0.39,68.67,25.64,0.79,14.31141733,31.63268153,23.70080058,9.328014728,21.02708583,0.239
"38",1071,3.3,41929,8.473655622,19.7,21608,2.49,4.215166675,7.196988459,5.304868988,0.29719154,14.1463173,0.762791619,1.40175343,27.56946852,36.16821041,2.52,1.28,90.06,3.33,0.31,17.53122901,40.78173271,18.22699799,9.276024177,14.18401612,0.263
"39",1073,2.9,55013,7.161235922,16.1,30657,2.47,8.559392649,5.209504411,5.527596651,0.531696801,13.75831603,2.197217189,0.186160012,9.094396022,50.89541974,3.87,0.22,51.67,41.84,1.38,10.25667882,26.75026519,22.29861031,8.278215059,32.41623062,0.843
"40",1075,3.1,40936,7.703498945,17.4,21666,2.3,3.9340577,8.467590858,6.669164481,0.899213188,10.60322218,1.236418134,2.45410266,22.9112027,36.00599475,1.24,0.16,86.12,11.23,0.03,17.59830183,39.92722127,20.84302032,9.147882341,12.48357424,0.007
"41",1077,3.3,48707,6.420920882,14,27189,2.35,4.054323449,7.104410665,6.307002243,0.047346125,16.38674308,1.295788687,0.92449539,13.64814353,46.2222776,2.25,0.35,85.46,9.91,0.73,12.57941951,35.96462186,21.02508316,6.49072191,23.94015356,0.343
"42",1079,3.1,43909,6.125490435,19.3,23557,2.57,3.691915977,8.93539147,7.574793125,0.326225334,12.26129854,1.185550605,2.418841502,24.14067473,35.38351369,1.67,5.61,76.94,11.41,0.12,21.02586023,41.504595,18.6407352,7.125454157,11.70335542,-0.044
"43",1081,2.7,48937,12.19626717,19,26960,2.58,6.546411536,5.21410165,4.380722627,0.145293053,12.90229728,1.47623225,0.479741214,13.63835737,51.61055979,3.26,0.28,69.81,22.58,2.58,9.526466501,24.06093401,23.33557923,8.991662105,34.08535815,3.078
"44",1083,2.6,64863,5.199893449,11.4,27699,2.81,2.851370122,8.223260513,4.384391969,0.030306857,13.9310519,1.224902134,1.222376563,18.25230458,42.90945826,5.55,0.59,78.65,12.5,1.1,15.74485955,30.27187607,21.06728466,7.459483,25.45649672,0.613
"45",1085,5.7,33973,12.84285573,25.1,19491,2.43,3.934046861,5.756436216,5.958923922,0.376048597,17.5585768,0.462829043,3.76048597,18.57101533,37.22881111,0.77,0.22,25.14,73.31,0.12,22.50566893,38.57709751,17.41780045,7.383786848,14.11564626,-0.044
"46",1087,4.3,32495,14.04602109,30.2,20125,2.19,2.455755248,3.539580189,3.333790643,0.397859789,12.36109206,0.342982576,1.303333791,14.7894087,54.65770339,1.08,0.13,15.23,82.19,0.35,18.25298723,30.14421096,23.88957561,7.029254223,20.68397198,0.056
"47",1089,2.5,63755,5.896930782,11.9,35526,2.4,3.601323053,4.348581657,3.132693433,0.055030672,12.45894422,2.235983108,0.581587316,11.47244701,53.03740348,4.6,0.7,66.14,23.75,2.44,8.867239576,20.82490719,20.46557417,8.145702156,41.6965769,1.254
"48",1091,3.5,37733,7.823783054,24,23056,2.48,4.312052415,5.515770227,8.685052567,0.030473869,13.7132409,1.432271827,3.915892123,15.78546396,41.58159378,1.67,0.15,45.69,51.54,0.25,16.20942099,39.76928196,19.62582267,8.984692746,15.41078163,0.367
"49",1093,3.4,37887,5.909106337,20.2,21391,2.41,5.759599332,6.7278798,5.484140234,1.12687813,14.5409015,0,1.736227045,22.07846411,37.36227045,2.05,0.31,92.63,3.83,0.17,20.33810996,34.81783272,22.67959165,9.024070432,13.14039524,0.169
"50",1095,2.5,46233,9.288522808,18.3,23833,2.7,4.008000615,8.741698079,5.415801215,0.264122881,14.38315768,1.507808293,1.602687386,21.0631587,39.24660871,12.08,0.61,83.92,1.49,0.51,19.09213751,31.13883477,22.19376532,8.3542832,19.2209792,0.86
"51",1097,3.7,43598,8.77858173,20.8,25215,2.6,5.186851787,7.10501696,5.575420854,0.421858588,15.43084102,1.465312893,0.646275878,12.691343,47.77849841,2.41,0.86,59.06,34.45,1.82,13.77282597,33.48445619,21.80238316,8.000749012,22.93958567,1.111
"52",1099,4.9,39556,17.89314991,21.9,18890,2.61,3.114294612,7.209592027,4.98287138,0.622858922,16.33447524,1.276860791,3.721582062,17.89162255,38.91311118,0.95,1.11,54.71,41.53,0.29,16.32556248,46.11683383,15.42423421,8.05096232,14.08240716,-0.096
"53",1101,3.1,49640,9.795374192,20.1,28008,2.45,6.006023917,3.897653058,4.069622958,0.101392658,13.65222318,1.281324864,0.310142248,11.53092973,48.50048211,3.62,0.23,38.41,54.47,2.09,14.42662721,25.51885472,21.1694059,6.806760774,32.07835139,1.636
"54",1103,2.6,52797,5.459870719,13.2,25907,2.57,3.492322326,8.62500728,4.119348514,0,15.21945917,1.226874769,0.72797158,19.69794033,42.36988721,7.66,0.78,77.48,11.77,0.56,16.66160149,29.60090444,23.3901849,8.649299182,21.69800999,0.831
"55",1105,5.2,26814,7.885925413,35.3,13678,2.82,0.903225806,4.47311828,7.913978495,0,8.215053763,0.903225806,3.268817204,15.95698925,49.93548387,1.08,0.16,29.67,68.4,0.28,21.92605331,39.43250215,18.38349097,4.557179708,15.70077386,0.123
"56",1107,3.5,37586,7.788145478,23.1,22417,2.49,2.760650224,8.94058296,7.006726457,0,16.367713,1.44338565,3.489349776,17.26457399,37.76625561,1.59,0.14,55.84,41.37,0.16,19.42327497,36.74562307,23.61139719,6.769653278,13.45005149,0.354
"57",1109,3.3,37259,15.48208841,23.6,21137,2.73,4.896047683,5.009579224,5.201163698,0.014191443,15.22032215,1.0004967,2.291917973,13.63088058,47.71872561,2.22,0.56,57.41,36.44,1.96,19.00508879,33.25890539,18.56371378,5.618444283,23.55384775,2.787
"58",1111,3,40546,8.399401984,19.7,23247,2.56,4.462216041,7.974038016,4.543347242,0,12.19286045,1.854427446,3.025034771,27.70050997,34.22577654,2.83,0.37,75.42,20.09,0.24,21.22251874,36.33879781,19.64036091,7.86631084,14.93201169,-0.253
"59",1113,2.9,39104,10.96518877,21.7,22055,2.53,7.49044586,5.133757962,4.50955414,0.144373673,14.05095541,1.932059448,1.074309979,12.85774947,44.13163482,3.68,0.36,52.11,41.41,0.42,16.67522465,32.3055199,24.68292683,9.807445443,16.52888318,0.049
"60",1115,2.7,57284,4.826632606,12,24861,2.65,5.64285898,9.855713588,6.092950284,0.691854633,17.27836218,1.849232273,0.49895836,14.46979244,39.47943726,2.05,0.3,87.26,8.49,0.61,15.24761936,36.02260371,23.12761541,9.141981614,16.46017991,0.363
"61",1117,2.2,75663,3.402041032,8,36576,2.66,10.76009232,6.568045099,5.888918316,0.406719383,15.23400552,2.507472286,0.351859559,7.624569634,46.93541675,5.93,0.23,80.16,10.56,1.9,7.849562829,20.29395769,22.3194489,7.40681346,42.13021712,0.936
"62",1119,4.5,27859,16.55924641,34.7,15882,2.4,3.470406465,4.444972665,5.633468029,0.166389351,13.88162586,0.522937961,2.044212028,11.7185643,49.8454956,0.62,0.08,24.01,74.71,0.24,15.75464495,37.78315093,17.95622296,6.681089336,21.82489183,2.272
"63",1121,3.4,41630,8.026786177,19.3,22498,2.46,5.186281449,6.312335114,5.878000129,0.563026832,14.88321215,0.949102374,1.344829805,21.8357892,37.82575124,2.03,0.28,64.5,31.54,0.4,19.01393393,34.93638858,23.61818895,8.1465379,14.28495064,0.4
"64",1123,3,42205,9.508957533,19.7,23655,2.43,5.323874561,8.877544255,6.192402042,0.477358616,11.01239806,0.709407943,1.11383677,21.66014719,40.3102831,2.5,0.29,69.3,26.55,0.47,19.52627528,32.89482891,20.22951508,9.002169197,18.34721153,0.036
"65",1125,2.7,52557,8.44864514,16.8,26064,2.71,4.140181915,6.557517389,4.36918138,0.571428571,12.01070091,1.636169074,0.429106474,14.80684858,52.2964152,3.06,0.23,65.04,29.49,1.18,11.56216191,29.8673503,21.2670712,6.987628769,30.31578782,1.337
"66",1127,3.3,45434,7.767693956,17.9,22772,2.54,4.375278261,7.645606508,6.965637269,4.209333387,16.29497713,0.825676934,0.724491035,11.79018092,43.18614158,1.95,0.35,90.4,5.8,0.28,19.13550051,37.09921288,22.0594121,10.13474452,11.57112999,0.157
"67",1129,4.6,44424,5.768526431,17.6,22776,2.75,3.105814373,11.28566269,4.839292163,1.300108342,15.22210184,0.397255327,5.940772842,20.657277,33.94727338,0.86,7.93,65.16,24.8,0.1,19.55706688,43.19469875,17.89170808,8.230883251,11.12564304,0.953
"68",1131,7.1,25385,13.10614738,33.4,16584,2.77,4.024982651,8.327550312,8.327550312,1.422623178,8.570437196,1.87369882,4.996530187,16.03053435,40.04163775,0.62,0.12,26.65,72.15,0.03,23.07051638,40.29705719,19.2948362,4.830649639,12.50694059,0
"69",1133,3.3,41156,5.772257433,18.6,21799,2.5,2.522222222,7.144444444,10.14444444,0.688888889,15.83333333,0.777777778,1.366666667,22.66666667,35.03333333,2.61,0.57,94.91,0.47,0.24,21.85172253,37.3603352,20.08263501,7.169459963,13.5358473,0.041
"70",2000,6.1,74912,4.940097742,11.1,35874,2.81,3.474278945,6.97475737,8.318050303,3.070465212,12.66545542,2.211577892,1.758497745,3.642866907,45.84538889,5.53,14.44,64.11,3.09,5.27,7.276122137,28.01830334,27.09057684,8.383867774,29.23112991,2.256
"71",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",2013,2.8,70081,5.41727672,15.5,32510,2.6,1.002087683,2.171189979,3.716075157,0,2.964509395,0.12526096,10.73068894,51.73277662,16.61795407,12.26,27.67,13.53,6.75,35.43,13.57603337,40.23511566,25.78687903,7.660219947,12.74175199,21.257
"73",2016,3.6,82633,2.897500905,10,37070,3.72,1.23425045,8.099768578,13.70532271,0.48855747,12.70249421,0.848547184,1.105682695,35.35613268,18.20519414,13.06,15.12,31.38,5.72,28.32,11.17604091,40.51619187,25.27392257,6.598490382,16.43535427,15.47
"74",2020,5.1,82113,4.030510891,9.5,39839,2.71,4.33086331,5.629123641,8.722977876,2.290264379,13.12175019,2.543924475,0.487346955,2.022623018,50.18475243,7.56,7.55,62.64,5.25,7.95,6.18092232,23.8304322,26.037272,8.679958749,35.27141473,2.82
"75",2050,12.9,44304,11.07627409,32.7,19760,3.77,2.136613791,4.791194561,10.95823891,0.938815151,11.5247653,1.472968598,0.582712852,1.311103917,47.32923276,1.06,82.62,10.9,0.38,0.93,18.58013847,45.16895732,18.96248837,4.949881162,12.33853467,0.31
"76",2060,6.1,77257,3.82387022,11.2,45259,2.45,3.278688525,5.942622951,16.18852459,6.967213115,5.12295082,4.713114754,3.893442623,1.43442623,35.24590164,2.41,33.1,47.74,0,0.8,5.581395349,34.88372093,29.92248062,7.286821705,22.3255814,0.699
"77",2068,8.5,75477,11.66743225,6.9,34956,2.29,1.01488498,3.653585927,27.74018945,4.600811908,6.901217862,0.879566982,0.338294993,1.217861976,47.02300406,2.3,3.5,88.39,0.55,1.04,1.561524047,26.10868207,22.17364147,6.620861961,43.53529044,9.973
"78",2070,8.1,54524,8.937639651,22,25334,3.25,3.31027668,2.618577075,7.460474308,2.717391304,12.35177866,1.235177866,1.976284585,3.063241107,49.6541502,2.08,70.79,17.64,0.23,0.66,12.74982771,39.21433494,24.01791868,4.755341144,19.26257753,0.165
"79",2090,5.4,74268,4.035418631,8.6,36374,2.61,3.005822573,7.984014782,7.242764755,2.625529081,14.12242442,2.339771824,0.674644952,1.624304407,46.69015749,5.79,6.83,74.05,4.26,2.57,5.467511886,22.29211812,30.32763026,9.32436366,32.58837608,2.291
"80",2100,8.9,58943,5.889471561,10.5,33521,2.41,3.686982694,7.449209932,2.182091798,0.902934537,15.50037622,1.805869074,5.342362679,3.31075997,51.69300226,1.87,9.05,82.22,0.36,0.52,3.044871795,29.96794872,23.4508547,6.08974359,37.4465812,1.439
"81",2105,11.4,51188,2.627874237,17.2,35355,2.47,2.808988764,6.741573034,9.176029963,5.992509363,7.958801498,1.779026217,5.524344569,7.865168539,37.54681648,3.58,39.53,46.19,0.37,0.56,8.511904762,35.5952381,25.17857143,7.321428571,23.39285714,2.373
"82",2110,4.4,79173,3.924651719,7.3,43276,2.53,3.95740804,6.479899784,8.273545154,2.106821547,9.065026762,2.408609498,2.397221273,2.624985765,39.92142125,5.08,11.3,67.35,0.83,6.01,3.905867699,20.39236621,29.29845634,6.904221718,39.49908804,1.94
"83",2122,6.8,65439,5.448413953,12.4,33820,2.6,3.0433422,8.312470662,6.78297606,6.775152558,12.04819277,1.69378814,3.105930214,3.649663589,46.0804256,2.96,7.17,82.81,0.45,1.11,7.20510465,32.24917447,28.289098,8.972862924,23.28375996,0.72
"84",2130,6.2,68309,5.034965035,9.1,34900,2.54,5.515177426,6.840530141,11.65740345,0.25651988,16.50277897,2.166167878,4.09006698,4.845375517,37.60866467,3.99,13.59,66.17,0.56,6.95,7.317327766,29.90605428,29.95824635,8.361169102,24.45720251,2.615
"85",2150,5.6,74109,2.901368429,8.2,32516,3.05,1.705448764,5.217516982,5.448764272,0.144529556,10.31941032,0.766006648,6.446018211,17.95057089,39.51438069,7.33,12.94,52.51,0.63,19.28,10.12067395,31.27276867,25.15938069,7.433970856,26.01320583,5.21
"86",2158,19.3,32728,18.28669612,35.1,12578,4.69,1.436781609,3.927203065,9.147509579,2.921455939,10.68007663,1.724137931,1.388888889,5.507662835,40.94827586,0.09,94.95,2.67,0.01,0.23,22.29541424,53.63567266,16.56954649,2.685583988,4.81378262,0.911
"87",2164,9.9,49403,6.368960469,18.2,24571,2.99,1.346801347,5.723905724,9.427609428,2.693602694,4.713804714,0.673400673,4.545454545,5.555555556,41.91919192,2.64,64.01,22.19,0.55,0.37,14.47058824,41.88235294,24.35294118,3.529411765,15.76470588,2.379
"88",2170,6.9,74649,4.974888751,10.4,30943,3.29,2.888372093,12.4255814,6.818604651,3.972093023,14.56511628,2.555813953,1.155813953,2.244186047,43.81860465,3.71,5.32,82.79,0.92,1.21,7.630116981,32.19012059,29.50422306,9.487963144,21.18757622,0.583
"89",2180,10.9,55318,10.30315658,22,22293,3.27,2.019650655,2.947598253,8.187772926,1.937772926,8.542576419,0.491266376,0.491266376,3.575327511,53.27510917,1.21,75.59,15.92,0.28,0.93,15.92694064,42.86757991,23.03196347,3.579908676,14.59360731,0.493
"90",2185,6.4,89276,4.606486263,11.1,49903,3.38,0.969807868,5.26989936,11.89387008,20.10978957,4.885635865,0.32936871,0.365965233,12.95516926,30.41171089,2.64,53.51,32.44,0.97,4.39,10.23041475,42.96466974,23.80952381,6.420890937,16.57450077,1.118
"91",2188,14,59337,11.54649948,21.1,23230,3.97,1.707132018,3.566009105,11.11532625,5.766312595,8.15629742,1.138088012,0.872534143,2.769347496,47.68588771,0.77,81.11,11.03,0.47,0.56,18.13186813,47.34830387,17.89297659,4.945054945,11.68179646,1.019
"92",2195,8.7,66075,3.053670574,7.2,33227,2.72,1.3950539,5.389980977,3.360811668,0.760938491,13.88712746,1.458465441,23.65250476,10.90678503,33.60811668,3.41,15.81,69.44,0.39,2.52,10.25761124,31.8501171,22.10772834,8.196721311,27.58782201,2.268
"93",2198,10.1,49356,5.783320343,16.5,27236,2.7,2.366439584,6.167084977,8.103262818,1.254930082,9.967730369,0.537827178,12.44173539,6.238795267,37.21764073,2.28,38.95,49.58,0.31,0.38,9.838998211,37.29874776,28.30948122,6.954382826,17.59838998,0.37
"94",2201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",2220,4.2,71825,3.495440729,7.7,38423,2.37,3.160556258,4.740834387,8.238516646,1.411715129,11.50442478,1.432785504,8.470290771,5.83649389,45.13274336,4.92,16.24,63.52,0.48,5.73,6.040377727,28.3458157,23.65678932,9.329208727,32.62780853,3.659
"96",2230,9.2,74635,1.802656546,4.3,39842,2.28,2.589928058,6.043165468,21.15107914,2.014388489,15.39568345,0.575539568,0.575539568,1.582733813,43.02158273,2.17,3.51,90.08,0,0.52,6.30407911,23.36217553,30.28430161,6.30407911,33.74536465,0.31
"97",2232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",2240,9,63527,6.157018707,13.4,32409,3.03,1.968232044,10.98066298,7.94198895,10.53176796,8.839779006,1.69198895,3.487569061,2.831491713,32.8038674,3.33,11.34,78.75,1.01,0.91,9.786756453,32.5701459,29.49494949,9.046015713,19.10213244,2.96
"99",2261,7.5,68528,5.064807755,9.7,38507,2.93,2.698145025,4.34232715,8.853288364,1.559865093,13.13237774,2.930016863,12.68971332,4.721753794,32.29342327,3.62,13.18,72.11,0.47,3.63,4.006187162,32.65274555,25.33642691,7.362722351,30.64191802,0.528
"100",2275,7.7,57832,4.547300041,11.6,31489,2.26,2.659574468,8.333333333,9.219858156,0.531914894,13.82978723,2.659574468,12.05673759,3.812056738,37.23404255,1.56,16.08,71.72,0.17,1.35,11.68,37.6,23.14666667,6.88,20.69333333,2.446
"101",2280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
